AAPOS36	-0.241582662
AAPOS37	0.081835568
AAPOS38	-0.116151236
AAPOS39	-0.282972455
AAPOS40	-0.082824051
AAPOS41	0.278657168
AAPOS42	0.105845369
AAPOS43	-0.148043662
AAPOS44	-0.006447924
AAPOS45	0.040868063
AAPOS46	0.123156980
AAPOS47	0.136490315
AAPOS48	0.180906281
AAPOS49	-0.085549578
AAPOS50	-0.072057366
AAPOS51	0.150866210
AAPOS52	0.065496236
AAPOS53	0.025515318
AAPOS54	0.059391439
AAPOS55	-0.033707578
AAPOS56	0.020071823
AAPOS57	-0.094349712
AAPOS58	-0.082244426
AAPOS59	-0.414084673
AAPOS60	-0.121742286
AAPOS61	-0.086996756
AAPOS62	0.342087865
AAPOS63	0.170275494
AAPOS64	0.169183969
AAPOS65	-0.110129580
AAPOS66	0.060522359
AAPOS67	0.017163426
AAPOS68	-0.278319031
AAPOS69	0.089172244
AAPOS70	0.026780291
AAPOS71	-0.073829763
AAPOS72	0.102168038
AAPOS73	-0.140562132
AAPOS74	-0.289630800
AAPOS75	-0.150715038
AAPOS76	-0.132668912
AAPOS77	-0.026244132
AAPOS78	0.353268921
AAPOS79	0.075499967
AAPOS80	-0.079367295
AAPOS81	0.721399665
AAPOS82	0.289053947
AAPOS83	0.170873746
AAPOS84	0.049906641
AAPOS85	-0.047475513
AAPOS86	0.099873483
AAPOS87	-0.018264210
AAPOS88	-0.572372317
AAPOS89	0.058445625
AAPOS90	-0.009884662
AAPOS91	-0.094925292
AAPOS92	-0.021654522
AAPOS93	-0.049650352
AAPOS94	-0.373248488
AAPOS95	-0.069747865
AAPOS96	-0.076568849
AAPOS97	0.010944148
AAPOS98	0.213369176
AAPOS99	0.106300212
AAPOS100	-0.110695466
AAPOS101	0.378506958
AAPOS102	0.268010885
AAPOS103	0.217817679
AAPOS104	0.199675739
AAPOS105	-0.122409098
AAPOS106	0.104859389
AAPOS107	0.114337064
AAPOS108	-0.412353605
AAPOS109	0.077254646
AAPOS110	0.015682945
AAPOS111	-0.097918361
AAPOS112	0.057189796
AAPOS113	-0.214741126
AAPOS114	-0.257747024
AAPOS115	-0.085282356
AAPOS116	-0.091835216
AAPOS117	0.014558062
AAPOS118	0.207086608
AAPOS119	0.106165946
AAPOS120	-0.027581794
AAPOS121	0.359073848
AAPOS122	0.261192024
AAPOS123	0.297059387
AAPOS124	0.110322803
AAPOS125	-0.195642471
AAPOS126	0.140061021
AAPOS127	0.230642706
AAPOS128	-0.203252122
AAPOS129	0.116846070
AAPOS130	0.078375623
AAPOS131	-0.206382513
AAPOS132	-0.001141316
AAPOS133	-0.127532870
AAPOS134	-0.251136214
AAPOS135	-0.141411081
AAPOS136	-0.055657491
AAPOS137	0.214019626
AAPOS138	0.126999587
AAPOS139	0.213983044
AAPOS140	0.059304655
AAPOS141	0.277355999
AAPOS142	0.423709065
AAPOS143	0.033983137
AAPOS144	0.040181100
AAPOS145	-0.111738198
AAPOS146	0.246594176
AAPOS147	0.259520590
AAPOS148	-0.188766271
AAPOS149	0.001376443
AAPOS150	0.010219741
AAPOS151	-0.038915303
AAPOS152	0.170764446
AAPOS153	0.152862728
AAPOS154	-0.209057137
AAPOS155	-0.001241850
AAPOS156	-0.087253660
AAPOS157	0.207609922
AAPOS158	0.136641473
AAPOS159	0.171273187
AAPOS160	0.154109657
AAPOS161	-0.045851853
AAPOS162	0.090640254
AAPOS163	0.294473112
AAPOS164	0.132378504
AAPOS165	-0.020977113
AAPOS166	0.182120219
AAPOS167	-0.112864934
AAPOS168	0.092314959
AAPOS169	0.155505210
AAPOS170	0.106735267
AAPOS171	-0.070356153
AAPOS172	0.601176322
AAPOS173	0.052467812
AAPOS174	-0.079976119
AAPOS175	-0.032458749
AAPOS176	-0.183667794
AAPOS177	-0.124039441
AAPOS178	0.290872753
AAPOS179	0.067883275
AAPOS180	-0.022480261
AAPOS181	0.041929767
AAPOS182	-0.121994726
AAPOS183	-0.162597656
AAPOS184	0.308096617
AAPOS185	-0.017128659
AAPOS186	0.081334837
AAPOS187	0.392085671
AAPOS188	0.073497951
AAPOS189	-0.028049352
AAPOS190	-0.079779848
AAPOS191	-0.108452685
AAPOS192	-0.116964363
AAPOS193	-0.142678380
AAPOS194	-0.048125446
AAPOS195	-0.131646946
AAPOS196	0.112654686
AAPOS197	-0.040237721
AAPOS198	0.207914129
AAPOS199	-0.109734111
AAPOS200	-0.086481296
AAPOS201	0.063913502
AAPOS202	0.436613172
AAPOS203	0.116139777
AAPOS204	-0.188525334
AAPOS205	-0.036997266
AAPOS206	-0.075437836
AAPOS207	0.179718211
AAPOS208	-0.056313302
AAPOS209	0.089989632
AAPOS210	-0.160605162
AAPOS211	0.141220272
AAPOS212	-0.155426994
AAPOS213	0.075805396
AAPOS214	0.251952440
AAPOS215	0.092267245
AAPOS216	-0.065029830
AAPOS217	0.030797467
AAPOS218	0.000346259
AAPOS219	-0.317893445
AAPOS220	-0.116594650
AAPOS221	-0.115928560
AAPOS222	-0.023584727
AAPOS223	0.082154788
AAPOS224	-0.110745981
AAPOS225	0.065374710
AAPOS226	-0.057534330
AAPOS227	-0.064141944
AAPOS228	0.120754614
AAPOS229	-0.004764660
AAPOS230	-0.064225897
AAPOS231	0.258012503
AAPOS232	0.035799157
AAPOS233	-0.123381793
AAPOS234	-0.014541520
AAPOS235	0.384144157
AAPOS236	-0.001235857
AAPOS237	0.067736000
AAPOS238	-0.027515143
AAPOS239	-0.062860712
AAPOS240	0.032808188
AAPOS241	-0.133983523
AAPOS242	0.133258089
AAPOS243	0.336655319
AAPOS244	0.133196935
AAPOS245	0.097321950
AAPOS246	-0.169038698
AAPOS247	-0.024649920
AAPOS248	-0.252709597
AAPOS249	-0.259593189
AAPOS250	-0.035667591
AAPOS251	0.042450752
AAPOS252	0.281065404
AAPOS253	-0.055535808
AAPOS254	0.018222295
AAPOS255	-0.120964170
AAPOS256	-0.041506249
AAPOS257	0.096192606
AAPOS258	0.122498527
AAPOS259	0.135270387
AAPOS260	0.013922887
AAPOS261	-0.042899322
AAPOS262	0.212571159
AAPOS263	-0.073878832
AAPOS264	0.030545525
AAPOS265	0.096299373
AAPOS266	0.062454782
AAPOS267	0.093002677
AAPOS268	-0.600604773
AAPOS269	0.146910220
AAPOS270	0.123525321
AAPOS271	-0.154649854
AAPOS272	0.072131850
AAPOS273	-0.052118603
AAPOS274	-0.112965629
AAPOS275	-0.114691027
AAPOS276	-0.252921104
AAPOS277	0.099050157
AAPOS278	0.188426480
AAPOS279	0.070523024
AAPOS280	-0.137355089
AAPOS281	-0.093242146
AAPOS282	0.208908752
AAPOS283	0.094497964
AAPOS284	0.080066979
AAPOS285	-0.050368655
AAPOS286	0.197321132
AAPOS287	0.237619907
AAPOS288	-0.108004689
AAPOS289	0.370103002
AAPOS290	0.080953285
AAPOS291	-0.223624721
AAPOS292	0.086077504
AAPOS293	-0.168951482
AAPOS294	-0.317411393
AAPOS295	-0.145585045
AAPOS296	-0.105595931
AAPOS297	0.029652277
AAPOS298	0.151217893
AAPOS299	0.144275218
AAPOS300	-0.127703398
AAPOS301	0.009699035
AAPOS302	0.191760421
AAPOS303	0.416185170
AAPOS304	0.334922463
AAPOS305	-0.203462481
AAPOS306	0.147517815
AAPOS307	0.114142418
AAPOS308	-0.265124410
AAPOS309	0.110311180
AAPOS310	-0.075874165
AAPOS311	-0.046379928
AAPOS312	0.027951732
AAPOS313	-0.244985685
AAPOS314	-0.174760103
AAPOS315	-0.132460490
AAPOS316	-0.067156509
AAPOS317	0.104995348
AAPOS318	0.337960869
AAPOS319	0.304979205
AAPOS320	0.103926696
AAPOS321	-0.118285418
AAPOS322	0.318579525
AAPOS323	0.256553233
AAPOS324	0.480577230
AAPOS325	-0.172541723
AAPOS326	0.134081259
AAPOS327	-0.025607055
AAPOS328	-0.269659638
AAPOS329	0.164775640
AAPOS330	-0.210896984
AAPOS331	-0.092931211
AAPOS332	0.140460163
AAPOS333	0.023276107
AAPOS334	-0.234935224
AAPOS335	-0.136796504
AAPOS336	-0.006866456
AAPOS337	0.083919130
AAPOS338	0.629088700
AAPOS339	0.245426282
AAPOS340	-0.093183212
AAPOS341	0.062267926
AAPOS342	0.440295517
AAPOS343	0.031038931
AAPOS344	0.128478497
AAPOS345	-0.170695052
AAPOS346	0.154234543
AAPOS347	0.187938020
AAPOS348	-0.061235651
AAPOS349	0.018705683
AAPOS350	-0.015453785
AAPOS351	0.124755085
AAPOS352	0.088046305
AAPOS353	0.077684447
AAPOS354	-0.193147987
AAPOS355	0.072131626
AAPOS356	-0.084005319
AAPOS357	0.279273003
AAPOS358	0.019917885
AAPOS359	0.430383861
AAPOS360	-0.054600876
AAPOS361	-0.009696950
AAPOS362	0.044467114
AAPOS363	-0.048830800
AAPOS364	0.150196284
AAPOS365	-0.251241416
AAPOS366	0.023898359
AAPOS367	0.120425649
AAPOS368	-0.334151030
AAPOS369	0.048266336
AAPOS370	0.073417634
AAPOS371	-0.156133845
AAPOS372	-0.196356714
AAPOS373	0.042066835
AAPOS374	-0.000711641
AAPOS375	0.019257674
AAPOS376	-0.009686125
AAPOS377	-0.188497111
AAPOS378	-0.099192619
AAPOS379	0.070125543
BIAS	0.169059679
